18587|Keringet Youth Friendly Centre|Nakuru
18588|Bahari Medical Clinic Diani Beach|KWALE
18589|Laikipia University Medical Centre|LAIKIPIA
18590|Lengo Medical Clinic|NAIROBI
18591|Meridian Medical Centre (Capital Centre)|NAIROBI
18592|Ravine Glory Health Care Services|BARINGO
18593|SDA Health Services Likoni Road Clinic|NAIROBI
18594|Joy Nursing Home and Maternity|NAIROBI
18595|Shallom Dispensary|LAIKIPIA
18596|Kambu Model Health Centre|MAKUENI
18597|Mercylight Hospital|KIAMBU
18598|PCEA Mwangaza Dispensary|NAKURU
18599|North Star Alliance VCT|NAKURU
18600|Salgaa Intergrated VCT|NAKURU
18601|St Joseph Mission Dispensary Chumvini|TAITA TAVETA
18602|Kabarak University Centre|Nakuru
18603|St Marys Mother & Child Medical Services|KIAMBU
18604|Ngenia Dispensary|LAIKIPIA
18605|Mid-Town Reoproductive Health and Youth Friendly|NAKURU
18606|St Mark Medical Clinic (Shaabab)|NAKURU
18607|Kyumbi Sasa Centre|Machakos
18608|Gachororo Health Centre|KIAMBU
18610|Atela Dispensary|HOMA BAY
18611|Lithi Clinic|NAIROBI
18612|Fremo Medical Centre|NAIROBI
18613|Glory Health Clinic|NAIROBI
18614|Sumba Medical Clinic|NAKURU
18615|Marie Stopes Clinic|Laikipia
18616|GK Prisons Medium Dispensary|KERICHO
18617|Fathers Maternity and Health Services|Kiambu
18618|Antodevi Medical Clinic|MERU
18619|Vichabem Medical Clinic|MERU
18620|Kendi Medical Clinic|MERU
18621|Uzima Medicare Clinic|MERU
18622|Skyhill Medical Centre|NAIROBI
18623|Premier Medical Clinic|TURKANA
18624|Lumino Dispensary|KAKAMEGA
18625|Mlimani Dispensary|KAKAMEGA
18626|Beggs Clinic|KAKAMEGA
18627|Angelic Medical Centre|Kiambu
18628|Uthiru Muthua Dispensary|NAIROBI
18629|CID HQS Dispensary|NAIROBI
18630|Gababa Dispensary|GARISSA
18631|Meridian Medical Centre (Meru)|MERU
18632|Eye Care Centre|MERU
18633|Dr Kiome Clinic|MERU
18634|Soceno Pharmacy|MERU
18635|Uzima Medical Services|MERU
18636|Theluji Pharmacy Ltd|Meru
18637|Path Care Kenya|Meru
18638|East End Chemist|Meru
18639|Mmaks Homecare Pharmacy|MERU
18640|Johani Chemist| Tech & Technologists Board
18643|Kithoka Chemist (Ntima East)|MERU
18644|Khaburu Chemist|Meru
18645|Friends Chemist|MERU
18646|Thuura Health Care|Meru
18647|Medicare Stores Chemist|MERU
18648|Meru Lab Services|MERU
18650|Gecy Chemist|Meru
18651|Wajir Tb Manyatta Sub - District Hospital|WAJIR
18652|Limuru Sasa Centre|Kiambu
18653|Meru Eye Care Services|MERU
18655|Philips Medical Clinic|MERU
18657|Village Hope Core International|THARAKA-NITHI
18658|Mundoro Community Dispensary|KIAMBU
18659|Florex Medical Clinic|NAKURU
18660|Musoa SDA Dispensary|MAKUENI
18661|Assumption Sisters Mbooni Clinic|MAKUENI
18662|Senate Health Services|NAIROBI
18663|Mashaallah Nursing Home-Habaswein|WAJIR
18664|Koimiret Dispensary|BOMET
18665|Lelaitich Dispensary|BOMET
18666|Bingwa Dispensary|BOMET
18667|Pillar of Development|Meru
18668|Reinha Rosary Medical Clinic (Githunguri)|MACHAKOS
18669|Eldoret Rapha Medical Centre|UASIN GISHU
18670|Karimaini Community Dispensary|KIRINYAGA
18671|Aphia Disc 1 Nanyuki Transport|LAIKIPIA
18672|Jeytee|Nairobi
18673|Muthungue Dispensary|KITUI
18674|Kyango Dispensary|Kitui
18675|Huhoini Dispensary|LAIKIPIA
18676|Mastoo Dispensary|NYANDARUA
18677|Ionye Dispensary|Kitui
18678|Kiongwe Dispensary|Kitui
18679|Manyoeni Dispensary|Kitui
18680|Itangani Dispensary|Kitui
18681|Makongo Dispensary|Kitui
18682|Kwa-Amutei Dispensary|Kitui
18683|Kikuu Dispensary|Kitui
18684|Itiko Dispensary|Kitui
18686|Ngelani Dispensary|KITUI
18687|Kanzauwu Dispensary|Kitui
18688|Menengai Crator Dispensary|NAKURU
18689|Kikule Dispensary|MACHAKOS
18690|Maria Salus Infirmorum Dispensary|MAKUENI
18691|Mercy Mission Medical Dispensary|MAKUENI
18695|Khaburu Chemist (Ntima East)|MERU
18696|Kadibo Youth Friendly VCT|Meru
18698|Magana Medical Clinic|KIAMBU
18699|Thuura Health Care|MERU
18700|Meru Diagnostic Centre|Meru
18701|Mayo Clinic|MERU
18702|Mirigamieru Health Services|MERU
18703|Gakoromone Health Care Clinic|MERU
18704|Tumaini Medical Clinic (Meru)|MERU
18705|General Medical Clinic and Lab|Meru
18706|Meru Lab Services|Meru
18707|Mutindwa Clinic and Lab|MERU
18708|Path Care Kenya|MERU
18709|Ruiri Medical Centre|MERU
18710|Tumaini Medical Clinic (Yatta)|MACHAKOS
18711|Philia Medical Clinic|MERU
18712|Nazarene Sisters Dispensary Rwarera|MERU
18713|Pr Health Services|MERU
18714|Mummy Medical Clinic|MERU
18715|Gunduwa Health Centre|Meru
18716|Dr Kiara Medical Clinic (Timau)|MERU
18717|Slopes Medical Clinic|MERU
18718|Amani Medical Clinic (Meru)|Meru
18719|Everest Medical/Dental Clinic|MERU
18720|House of Hope Medical Centre|KISUMU
18721|Kandaria Medical Centre|KISUMU
18722|Radienya Dispensary|Kisumu
18723|Diplomatic Medical Clinic|MERU
18724|Dr Kiara Medical Clinic|Meru
18725|Pedo Dispensary|KISUMU
18726|Upendo Clinic|MERU
18727|Umoja Medical Clinic (Imenti North)|MERU
18728|Dr Muthuri Jj Clinic|MERU
18729|Kefra Clinic|MERU
18730|Afya Medical Clinic (Meru)|MERU
18731|Meru Consultant Clinic|MERU
18732|Kenya Assemblies of God Medical Clinic|MERU
18733|Makutano Medical Clinic (Meru)|MERU
18734|New Generation Clinic|MERU
18735|Madaraka Health Services|MERU
18736|Huruma Medical Clinc|MERU
18737|Lobei Health Centre|TURKANA
18738|Aga Khan University Hospital -New Machakos Medical|MACHAKOS
18739|Eagle Wings Medical Centre|NAIROBI
18740|Green Valley Clinic|VIHIGA
18741|Vipawa Medical Services|NAIROBI
18742|Kiptome Dispensary (Belgut)|KERICHO
18743|Kariobangi EDARP|NAIROBI
18744|Premium Health Services|NAIROBI
18745|Comboni Missionary Sisters Health Programm|NAIROBI
18746|Tionybei Medical Clinic|BARINGO
18747|Vegpro Delamere Pivot Medical Clinic (Naivasha)|NAKURU
18748|Comfort The Chidren International (Ctc) Naivasha|NAKURU
18749|Serena Beach Hotel & Spa Staff Clinic|MOMBASA
18750|Browns Memorial Medical Centre|Trans Nzoia
18751|Ash Community Health Centre|TRANS NZOIA
18752|Mitume Dispensary|Trans Nzoia
18753|Mucharage Mlc|TRANS NZOIA
18754|Clinix Health Care (Kibra)|NAIROBI
18755|Family Dental Care (Ayany)|NAIROBI
18756|St Anns Medical Centre|Nairobi
18757|R - Care Health Clinic|Nairobi
18758|Jalsonga Medical Clinic|SIAYA
18759|Shibanga Medical Clinic|Kakamega
18760|Kamuthini Dispensary|MAKUENI
18761|Spa Nursing Home|KIAMBU
18762|Langata Dispensary (Ruiru)|KIAMBU
18763|PCEA Kuwinda Health Clinic|Nairobi
18764|Akicha Medical Services|TURKANA
18765|Jena Medical Clinic|TURKANA
18766|Sasa Centre|NAROK
18767|Marps Drop In Medical Centre|NAROK
18768|Kasangu Dispensary|Kitui
18769|Al Amin Nursing Home| Tech & Technologists Board
18770|Andulus Medical Clinic|NAIROBI
18771|Tumaini Multi - Counselling Centre|Kiambu
18772|Omosocho Medical Clinic (Manga)|NYAMIRA
18773|Sasa Centre (Westlands)|Nairobi
18774|Port Florence Clinic|SIAYA
18775|Kamarandi Dispensary|THARAKA-NITHI
18776|St Lukes Orthopaedic and Trauma Hospital|UASIN GISHU
18777|Sir John and Mbatia Community Medical Centre|Kiambu
18778|Dr Florence Murila (Ngong Road)|NAIROBI
18779|Mugai Dispensary|KAKAMEGA
18780|Fountain of Hope Medical Clinic|MACHAKOS
18781|Gatimu Health Centre|NYANDARUA
18782|Chamuka (CDF) Dispensary|NYANDARUA
18783|Axis Nursing Home|MOMBASA
18784|Lenana Hills Hospital|NAROK
18785|Pillar of Development|Narok
18786|Nyandusi|SIAYA
18787|Bonjoge Disabled Group|Nandi
18788|Muhamarani Dispensary|LAMU
18789|Chuka University Dispensary|THARAKA-NITHI
18790|Aphiaplus Drop-In Centre (Naivasha)|NAKURU
18791|Sportlight Empowerment Group|NANDI
18792|New Hope Clinic (Nyamira)|NYAMIRA
18793|Little Angels Medical Clinic|MACHAKOS
18794|Couple Counselling Centre|Nairobi
18795|Church Army Medical Clinic|NAIROBI
18796|Sasa Centre (Makadara)|NAIROBI
18797|Olive Link Health Care|NAIROBI
18798|Nist Dispensary|NYANDARUA
18799|Ifo 2 Hospital|GARISSA
18800|Oren Health Centre|KISUMU
18801|Hamey Dispensary|GARISSA
18802|Kamashia|KAKAMEGA
18804|AHF Soko Clinic|MOMBASA
18805|Bodaki Medical Clinic|NAIROBI
18806|Rithika Medical and Counseling Centre|Kiambu
18807|Dr Irimu Medical Clinic|NAIROBI
18808|Ibrahim Ure Dispensary|Wajir
18809|Tutini Dispensary|MAKUENI
18810|Montana Hospital|MOMBASA
18811|Kalima Dispensary|MAKUENI
18812|County Medicare Ltd (Maralal Nursing Home)|SAMBURU
18813|Bgp Block 10Ba Base Camp Clinic|TURKANA
18814|Armstrong|Kakamega
18815|Mulembe Medical Clinic|Kakamega
18816|Annointed Medical Clinic|KAKAMEGA
18817|Avenue Health Care Nakuru|NAKURU
18819|Syokimau Medical Services|MACHAKOS
18820|Shura Dispensary (Chalbi)|MARSABIT
18821|Abakaile Dispensary|GARISSA
18822|Redeemed Gospel Church VCT|Tharaka Nithi
18823|Kabarak University Medical Centre|NAKURU
18824|Mbaruk Dispensary|NAKURU
18825|Jehova Rapha Clinic|KAKAMEGA
18826|Vorhca VCT Stand Alone|KAKAMEGA
18827|Kwosp (Korogocho)|NAIROBI
18828|Lea Toto Zimmerman|NAIROBI
18829|Primo Medical Clinic|NAKURU
18830|Burgabo Dispensary (Chalbi)|MARSABIT
18831|Malabot Dispensary (North Horr)|MARSABIT
18832|Karatina Maternity & Nursing Home|KIRINYAGA
18833|Mwea Drop Inn Centre|Kirinyaga
18834|Wheel Kenya Medical Clinic|KISUMU
18835|AIC Biribiriet Dispensary|TRANS NZOIA
18836|Limuru Medical Clinic|Kiambu
18837|Bluebells Medical Clinic|MACHAKOS
18838|Mariakani Cottage Clinic|MACHAKOS
18839|Destiny Medical Clinic|KIAMBU
18840|Faith Medical Clinic|KAKAMEGA
18841|Baraka Clinic (Lugari)|Kakamega
18842|Darajani Medical Clinic|MOMBASA
18843|St Richard Medical Clinic|MOMBASA
18844|Highrise Medical Services|MOMBASA
18845|Afya Medical Centre|MOMBASA
18846|Eliye Springs Community Dispensary|TURKANA
18847|Kathithine Dispensary|MERU
18848|Kiangua Dispensary|MERU
18849|Ngongo Dispensary|MERU
18850|Kiroone Dispensary|MERU
18851|Mandera West Nursing Home|MANDERA
18852|Lumboka Medical Services|BUNGOMA
18853|Boru Haro Model Health Centre|MARSABIT
18854|Jirime Dispensary|MARSABIT
18855|Kalacha Model Health Centre (Chalbi)|Marsabit
18856|Laisamis Health Centre (Marsabit South)|MARSABIT
18857|Logologo Model Health Centre (Marsabit South)|MARSABIT
18858|Maungu Model Health Centre|TAITA TAVETA
18859|AAR Healthcare Limited (Karen)|NAIROBI
18860|Wellness Program KWS Hq|NAIROBI
18861|Eldoret Regional Blood Bank|UASIN GISHU
18862|Nyara Tea Estate Dispensary|KIAMBU
18863|Mulika Dispensary|MERU
18864|Igarii Dispensary|MERU
18865|Nyabola CDF Dispensary|KISUMU
18866|Gari Dispensary|Kisumu
18867|Nyabondo Rehabilitation Centre|KISUMU
18868|Matabithi Dispensary|MERU
18869|Kandebene Dispensary|Meru
18871|Ankamia Dispensary|MERU
18872|K K Mwethe Diispensary|MERU
18873|Wondeni Dispensary|MACHAKOS
18874|Got Kamondi Dispensary|HOMA BAY
18875|Hope World Wide Nakuru|NAKURU
18876|Kachuth Dispensary|HOMA BAY
18877|Otange Dispensary|HOMA BAY
18878|Kiganjo Medical Centre|KIAMBU
18880|South Eastern Kenya University (Seku) Health Unit|KITUI
18881|Kiracha CFW Clinic|Tharaka Nithi
18882|Kaanwa CFW Clinic|Tharaka Nithi
18883|Ikuu CFW Clinic|THARAKA-NITHI
18884|Lugpharm Medicals Limited|MACHAKOS
18885|Kimkan Health Services|MURANG'A
18886|Kaanwa CFW Clinic|Tharaka Nithi
18887|Githogoro Runda Baptist Clinic (Getrudes Nairobi)|NAIROBI
18888|Consolata Shrine Dispensary (Deep Sea Nairobi)|NAIROBI
18889|Paradise Medical Centre (Cheptais)|BUNGOMA
18890|Maendeleo Clinic|BUNGOMA
18891|Cheptais Clinic|BUNGOMA
18892|Ongamo Dispensary|HOMA BAY
18893|Emmanuel Medical Centre|NAIROBI
18894|Agakhan University Clinic Embakasi(AUN)|NAIROBI
18895|Korogocho Health Centre|NAIROBI
18896|Swop Thika Road|NAIROBI
18897|Dice Clinic Migori|MIGORI
18898|Ladopharma Medical Centre|MIGORI
18899|Muthale Mission Hospital Satelite Clinic|KITUI
18900|Neema Medical Clinic (Kitui Central)|Kitui
18901|Clay Hill Hospital|KAJIADO
18902|Kathiani Medical Clinic|Machakos
18903|Central Medical Clinic (Kitui Central)|KITUI
18904|Mercy Medical Clinic (Kitui Central)|Kitui
18905|Kitui Afya Medical|Kitui
18906|Kirimara M Clinic|Meru
18907|Universal M Clinic|MERU
18908|Kasolina Medical Clinic|MERU
18909|Stadia Medical Clinic|MERU
18910|Burgabo Dispensary|MARSABIT
18911|Mutomo Health Clinic|KITUI
18912|Mama Anns Odede Community Health Centre|SIAYA
18913|MCK Mbwinjeru Dispensary|Meru
18914|Kimue Medical Clinic and Laboratory|Meru
18915|Baraka Dental Clinic (Maara)|THARAKA-NITHI
18916|Meridian Medical Centre (Machakos)|MACHAKOS
18917|Clinix Medical Clinic (Machakos)|MACHAKOS
18918|West End Medical Solutions|MACHAKOS
18919|Network Israel Medical Clinic|MACHAKOS
18920|Hakuna Matata Medical Clinic|Machakos
18921|Amani Medical Clinic Yatta|Machakos
18922|Springs Health Care Clinic|MERU
18923|Angels Health Services|MERU
18924|Highway Medical Clinic Maua|MERU
18925|Nyambene Medical & Surgical Centre|MERU
18926|Jamii Medical Clinic Vihiga|VIHIGA
18927|Rejoice Medical Clinic Lusiola|VIHIGA
18928|Kaka medical Clinic|MERU
18929|Kurungu Dispensary (Loiyangalani)|Marsabit
18930|Namarei Dispensary (Marsabit South)|MARSABIT
18931|Mutethia Clinic Magutuni|THARAKA-NITHI
18932|Bethsaida Grand Cure Clinic|Tharaka Nithi
18933|Wananchi Medical Clinic Maara|THARAKA-NITHI
18934|Appex Medical Clinic|NANDI
18935|Bethezda Medical Clinic|NANDI
18936|Robins Health Care Clinic|MERU
18937|Kaciongo Medical Clinic|MERU
18938|Mwarimba Medical Clinic|Meru
18939|Butere Iranda Health Centre|KAKAMEGA
18940|Eshibimbi Health Centre|Kakamega
18941|Imanga Health Centre|KAKAMEGA
18942|Kamiti Maximum Clinic|NAIROBI
18943|Pona VCT|MIGORI
18944|Kikopey Dispensary|Nakuru
18945|Mutoni Medical Clinic|KAKAMEGA
18946|Mamakate Medical Clinic|KAKAMEGA
18947|Mwendantu Baraka Clinic|THARAKA-NITHI
18948|March Medicare|KAKAMEGA
18949|Ushirika Medical Clinic Maara|THARAKA-NITHI
18950|Holiday Medical Clinic|THARAKA-NITHI
18951|Mumui Dispensary|MERU
18952|Shalom Community Health Centre|KAJIADO
18953|Lions Medical Center|KAJIADO
18954|Lexa Medical Centre|KAJIADO
18955|Riflot Medical Clinic|Mombasa
18956|Al-Hidaya Clinic|Garissa
18957|Towba Clinic|Garissa
18958|Ndunguni Dispensary|MAKUENI
18959|Mogotio Medical Clinic|BARINGO
18960|Nogoi Medical Clinic|BARINGO
18961|Mwathene Dispensary|MERU
18962|Gituuru Dispensary|MURANGA
18963|Mukerenju Dispensary|MURANGA
18964|Leah Njoki Ndegwa Dispensary|MURANGA
18965|Acc&S Kariua Dispensary|MURANG'A
18966|Njambu Clinic|MURANGA
18967|Wa Tonny Clinic|MURANG'A
18968|Jolly Medical Clinic|MERU
18969|Geva Family Health Services|KISUMU
18970|Machengene Dispensary|MERU
18971|Nalala Initiative Community Clinic|KAJIADO
18972|Nkama Medical Clinic|Kajiado
18973|Stralight Medical Clinic|NYANDARUA
18974|Mercy Medical Clinic Engineer|NYANDARUA
18975|Good Shephered Medical Clinic|EMBU
18976|Kitengela Medical Services Kajiado|KAJIADO
18977|Im-Hotep Medical Centre|Kajiado
18978|Eldoret Medical Services|Uasin Gishu
18979|Naisula Medical Clinic|KAJIADO
18980|St Andrews Medical Clinic - Eldoret|UASIN GISHU
18981|Dr Z Gaza Clinic|Uasin Gishu
18982|Alhamdu Medical Clinic|WAJIR
18983|Reale Medical Clinic|UASIN GISHU
18984|Kibera Highway Clinic|NAIROBI
18985|Maranatha Medical Services|Nairobi
18986|Jamii Health Services|Tharaka Nithi
18987|Emko Clinic|Nairobi
18988|Royal Clinic-Kibera|Nairobi
18989|Mwendantu Amani Clinic|THARAKA-NITHI
18990|Ebenezer Medical Services|Nairobi
18991|Lakeside Medical|Nairobi
18992|Rosade Medical Clinic|NAIROBI
18993|Isinet Medical Clinic|Kajiado
18994|Hope Medical Clinic (Loitokitok)|KAJIADO
18995|Dam Pharmacy and Clinic|GARISSA
18996|Al Amin Medical Clinic|GARISSA
18997|Al Iklas Nursing Home|GARISSA
18998|Al-Faruq Medical Clinic|GARISSA
18999|Alliance Medical Clinic|GARISSA
19000|Alnasar Medical Clinic|Garissa
19001|Amani Clinic (Garissa)|GARISSA
19002|Bulla Game Medical Clinic and Laboratory|GARISSA
19003|Bulla Hagar Clinic|GARISSA
19004|Dhanun Clinic|GARISSA
19005|Emirates Medical Clinic|GARISSA
19006|Gatwell/Lab Medical Clinic|GARISSA
19007|Gule Medical Clinic|GARISSA
19008|Hilwa Pharmacy and Clinic|GARISSA
19009|Iftin Medical Clinic|GARISSA
19010|Medina Diagnostic|GARISSA
19011|Chepkono Medical Clinic|WEST POKOT
19012|Murpus Medical Clinic|WEST POKOT
19013|Kapkres Medical Clinic|WEST POKOT
19014|Ortum Central Clinic|WEST POKOT
19015|Highway Medical Clinic (Pokot Central)|WEST POKOT
19016|Blue Nile Medical Clinic|KILIFI
19017|Kamuskut Clinic|WEST POKOT
19018|Kaplelach Clinic|WEST POKOT
19019|Mephi Medical Clinic|KILIFI
19020|Zahri Medical Clinic|KILIFI
19021|St Trizah Medical Clinic|KIAMBU
19022|Amina Medical Clinic|KILIFI
19023|Swiss Cottage Hospital|KILIFI
19024|Dungicha Dispensary|KILIFI
19025|Patrona Medical Services|MACHAKOS
19026|Salvage Medical Clinic|Kajiado
19027|Tahidi Nursing Home|KITUI
19028|Stage View Medical Clinic|Kilifi
19029|Ndege Medical Clinic|WAJIR
19030|Miraj Medical Centre|Wajir
19031|Alhidaya Medical Clinic|WAJIR
19032|Elele Dispensary|MANDERA
19033|St James Medical Clinic|Nairobi
19034|St Angelas Clinic|Nairobi
19035|Chonesus Clinic|NAIROBI
19036|Wema Medical Clinic B|Nairobi
19037|Medina Hospital|GARISSA
19038|Mwananchi Clinic|GARISSA
19039|Safa Medical Centre|GARISSA
19040|Alpha Medical Clinic Mile Tisa|KAJIADO
19041|Solution Medical Clinic|GARISSA
19042|Tawakal Medical Clinic|GARISSA
19043|Tawheed Community Nursing Home|GARISSA
19044|Tawaheed Community Medical Clinic|GARISSA
19045|Towfiq Medical Clinic|GARISSA
19046|Tulah Medical Services|KAJIADO
19047|Warsan Health Services|GARISSA
19048|Women Initiative Health Services|GARISSA
19049|Uzima Medical Clinic Namanga|Kajiado
19050|Mikeu PCEA Medical Centre|NAKURU
19051|Bethsaida Grandcure Medical Clinic|THARAKA-NITHI
19052|Sunshine Medical Clinic|THARAKA-NITHI
19053|Beulas Clinic|KAJIADO
19054|Samaritan Soul Hospital|Kajiado
19056|Providenve Health Clinic|KAJIADO
19057|St Anns Medical Clinic|KAJIADO
19058|Frontier Medicare|WAJIR
19059|Miliki Afya|KAJIADO
19060|Ngong Medicare Clinic|KAJIADO
19061|Tawakal Medical Clinic and Laboratory Services|Garissa
19062|Dr Rajesh Gandhi Clinic|MERU
19063|Meru X-Ray Services|MERU
19064|Elim Dental Clinic|KAJIADO
19065|Nyali Childrens Hospital|MOMBASA
19066|The Nyali Childrens Hospital (Mikindani)|Mombasa
19067|Word of Faith Church Dispensary|MOMBASA
19068|Dalsan Medical Clinic|TRANS NZOIA
19069|Tudor Healthcare Services (Mikindani)|MOMBASA
19070|Kacheliba South West Clinic|West Pokot
19071|Clinix Health Care Limited (Meru)|MERU
19072|CCM Kaare|THARAKA-NITHI
19073|Meru Cytology Centre| Tech & Technologists Board
19074|District Public Health Office (Meru)|MERU
19075|Amani Medical Clinic (Meru)|MERU
19076|Kawongo Medical Centre|KITUI
19077|New Age VCT|MOMBASA
19078|Faith Health Clinic|Kajiado
19079|Garlands Medical Centree|KAJIADO
19080|Oltukai Medical Clinic|Kajiado
19081|Maa Out Patient Centre|Kajiado
19082|Afya Yetu Medical Centre|Kajiado
19083|Avenue Health Care Ongata Rongai|KAJIADO
19084|Kemu Medical Clinic|Kajiado
19085|Sere Clinic|TAITA TAVETA
19086|Vigombonyi SDA Clinic|Taita Taveta
19087|Lilyon Clinical Services|WEST POKOT
19088|Bahati Medical Clinic (West Pokot)|WEST POKOT
19089|Voi Dental|TAITA TAVETA
19090|Voi Medical Clinix|TAITA TAVETA
19091|Ongata Rongai X-Ray Services|KAJIADO
19092|Tumaini Clinic Voi|TAITA TAVETA
19093|Kenyatta National Hospital Ongata Rongai|Kajiado
19094|Ongata Comprehensive Medical Centre|Kajiado
19095|Dr Ndanya Medical Clinic|LAIKIPIA
19096|St Annes Medical Clinic Ongata Rongai|KAJIADO
19097|KHE Farm Dispensary|LAIKIPIA
19098|Qarsadamu Dispensary|MANDERA
19099|Medical and Dental Clinic|Nairobi
19100|Karengata Community Medical Centre|Nairobi
19101|The Nairobi Hospital Out-Patient Centre Galeria|NAIROBI
19102|Meru Gynecologist Centre|MERU
19103|Minoptic Eye Clinic|MERU
19104|Prime Dental Clinic|MERU
19105|Dental Clinic Dr Mwiti Jm|MERU
19106|Royal Medical Clinic (Meru)|MERU
19107|Makongoni Dispensary|Kitui
19108|Imbirikani Dispensary|Kajiado
19109|Divine Mercy Catholic Dispensary|Machakos
19110|Kiatineni Dispensary|MACHAKOS
19111|Precious Life Health Services|MERU
19112|Heshima Medical Clinic-Masinga|MACHAKOS
19113|Meru Funeral Home|MERU
19114|Hope World Wide|UASIN GISHU
19115|Sala Health center|MANDERA
19116|Lemoru Trinity|UASIN GISHU
19117|Abby Health Services|KITUI
19118|Nazarene Medical Clinic (Kitui West)|KITUI
19119|St Joseph Medical Clinic Kathiani|MACHAKOS
19120|Glory Medical Clinic (Kitui Central)|Kitui
19121|St James Clinic|KITUI
19122|Gundua Health Centre|MERU
19123|Northstar Alliance Wellness Centre (Mai Mahiu)|NAKURU
19124|Gatune Clinic|Meru
19125|Batian Flowers Clinic|MERU
19126|Tropical Medical Centre|MERU
19127|Timau Dental Clinic|MERU
19128|Hope Medical Laboratory (Ruiru/rwawera)| Tech & Technologists Board
19129|Ruiri MCK Medical Centre|MERU
19130|Sr Rhoda Medical Clinic|MERU
19131|Afya Medical Laboratory| Tech & Technologists Board
19132|Neema Afya Centre|MERU
19133|Twins Bell|MERU
19134|Kibirichia Health & Laboratory Services|MERU
19135|Meru Hospice|MERU
19136|Dom Spark|MERU
19137|Family Care Doctors Plaza|MERU
19138|Tumaini Medical Clinic (Tezo)|Kilifi
19139|Mai Mahiu Maternity and Hospital|NAKURU
19140|Uzima Medical Clinic (Meru)|MERU
19141|Thuuru Dispensary|MERU
19142|Mabruk Medical Clinic|Kajiado
19143|Kirimampio Dispensary|MERU
19144|Boarder Medical Clinic Namanga|KAJIADO
19145|Kitundu Dispensary (Katulani District)|KITUI
19146|Thamare Dispensary|MERU
19147|Mangina Dispensary|KITUI
19148|Kathungi Dispensary|KITUI
19149|Al - Bushra Medical Centre|Wajir
19150|Konton Dispensary|WAJIR
19151|Get Well Clinic and Lab Services|Wajir
19152|Tasneem Pharmacy|Wajir
19153|County Medical Clinic and Lab Sevices|Wajir
19154|Al - Azhar Medical Clinic Centre|Wajir
19155|Chebon Medical Clinic|BUNGOMA
19156|Jeddah Nursing Home and Medical Centre|Wajir
19157|Kapsongoi Dispensary|KERICHO
19158|New Southlands X-Ray Services|MERU
19159|Uzima Medical Clinic (Chuka)|THARAKA-NITHI
19160|Kathiani Clinic|Machakos
19161|Neema Medical Clinic (Kibera)|Nairobi
19162|Afwene Clinic|GARISSA
19165|Al Qudus Clinic|GARISSA
19166|Better Medical Clinic (Township)|GARISSA
19167|Bismillahi Medical Clinic (Garissa)|GARISSA
19168|Bulla Medina Clinic|GARISSA
19169|Choice Health Care|GARISSA
19170|Jeddah Pharmacy|Wajir
19171|Prestige Clinic|MERU
19172|Nureyn Medical and Lab Services|Wajir
19173|Fountain Healthcare|UASIN GISHU
19174|Al - Hayat Medicare|Wajir
19175|M K Medical Clinic Ewuaso|Kajiado
19176|Meds Pharmaciticals Ongata Rongai|KAJIADO
19177|Dr Thuos Clinic Kitengela|KAJIADO
19178|Nairobi Women Hospital Kitengela|Kajiado
19179|Mercy Medical Clinic (Ntunene)|MERU
19180|Lanet Kiondoo Medical Clinic|NAKURU
19181|Wajir Medical City Clinic|Wajir
19182|MCF Yatta|MACHAKOS
19183|Tumaini Medical Clinic Yatta|Machakos
19184|Tesco Pharmacy Limited|Wajir
19185|Athirunjine Runjine Dispensary|MERU
19186|Nkirina Medical Clinic|MERU
19187|Mcf Ndalani|MACHAKOS
19188|Machungulu Dispensary|MERU
19189|Kamkomani Dispensary|KILIFI
19190|Mwanainchi Medical Clinic|MACHAKOS
19191|Nyota Njema Medical Clinic|MERU
19192|Laare Maternity|MERU
19193|Imani Medical Clinic Yatta|MACHAKOS
19194|St Michael Medical Clinic -Kangundo|MACHAKOS
19195|Kyandu Medical Clinic|MACHAKOS
19196|Katangi Medical Clinic|MACHAKOS
19197|Highway Medical Clinic Yatta|KIAMBU
19198|Kyanzabe Medical Clinic|Machakos
19199|Tamam Medical Clinic|Wajir
19200|Comet Medical Clinic|KIAMBU
19201|Sawa Ikombe Medical Clinic|MACHAKOS
19202|Sawa Makutano Medical Clinic|MACHAKOS
19203|Samaad Hospital|Wajir
19204|Al - Nasri Medical Care|Wajir
19205|Gynocare Centre Maternity Home|UASIN GISHU
19206|North Star Alliance Wellness Centre|UASIN GISHU
19207|Chemamul Dispensary (Tinderet)|NANDI
19208|Naretisho Dispensary|KAJIADO
19209|Kamelilo Dispensary|Nandi
19210|Digfer Nursing Home|MANDERA
19211|West Wing Diagnostic and Laboratory|Nairobi
19212|Millenium Clinic|MANDERA
19213|Rainbow Clinic|NAIROBI
19214|Bulla Mpya Nursing Home|MANDERA
19215|Amaal Annex Nursing|MANDERA
19216|Bulla Tawakal Medical Clinic|Mandera
19217|County Medical Clinic and Lab Services|GARISSA
19218|Durdur Medical Clinic and Lab|GARISSA
19219|Frontier Health Services|GARISSA
19220|Madina Health Care Clinic|GARISSA
19221|Dr Mushtaq Muhammad|EMBU
19222|Makkah Medical Clinic and Lab|GARISSA
19223|Aga Khan University Hospital - Embu|EMBU
19224|CDF Kiriari Dispensary|EMBU
19225|CFW Mbuvori Clinic|EMBU
19226|Nguviu Boys High School Clinic|EMBU
